x,y,z,px,py,pz,phi,theta,charge
-2.419080,1.278410,20.000000,-0.226340,0.402663,-3.100765,2.082887,2.993712,-1.000000
-1.364640,-3.446367,20.000000,-2.812279,-1.205027,-1.835974,3.546414,2.111271,-1.000000
-0.763460,-3.003116,20.000000,-0.345667,-0.286922,-2.170308,3.834392,2.937485,1.000000
0.484618,-1.389381,20.000000,10.465783,7.660017,-6.667423,0.631823,2.045648,1.000000
-1.223024,1.332519,20.000000,4.037764,-1.324558,-5.042517,5.966204,2.441336,-1.000000
-0.743696,0.737708,20.000000,-14.814343,9.929984,-30.054379,2.551082,2.606035,1.000000
-3.835931,2.369100,20.000000,-0.003733,-0.064930,-0.170534,4.654955,2.777244,-1.000000
3.493033,2.169104,20.000000,0.087843,-0.265800,-0.292196,5.031573,2.377615,-1.000000
0.703503,1.788691,20.000000,-0.092844,-0.405639,-1.821428,4.487381,2.916985,-1.000000
-2.624943,-4.712553,20.000000,0.268919,-0.422353,-0.498447,5.279369,2.353941,1.000000
-1.341639,-3.214031,20.000000,0.081610,-0.151598,-0.133529,5.206228,2.230463,1.000000
4.981250,-1.629001,20.000000,-0.223544,0.034360,-0.611182,2.989081,2.787167,1.000000
-2.875829,3.729554,20.000000,3.134247,0.526541,-2.700816,0.166442,2.275176,-1.000000
2.402451,-1.740332,20.000000,-0.456806,-0.373958,-3.230995,3.827595,2.960871,1.000000
-2.167248,4.201200,20.000000,0.986792,-0.066542,-2.707848,6.215854,2.791400,1.000000
3.876368,-3.961900,20.000000,0.056219,-0.456995,-0.569352,4.834793,2.461564,1.000000
-4.109034,-4.763519,20.000000,0.515131,-0.624576,-0.877518,5.402051,2.396428,1.000000
-0.551621,-4.914240,20.000000,-0.105866,0.235753,-0.796610,1.992863,2.827890,-1.000000
-3.028140,4.089078,20.000000,-0.225584,0.296689,-0.322451,2.220881,2.284022,-1.000000
1.474962,2.922821,20.000000,-0.143160,0.015809,-0.217704,3.031607,2.557115,1.000000
-3.208223,0.990189,20.000000,-0.338802,0.090735,-0.331630,2.879922,2.328194,1.000000
-4.466965,2.991630,20.000000,-0.088997,0.624447,-1.446662,1.712365,2.730435,-1.000000
1.948448,0.712496,20.000000,-0.005126,0.104256,-0.174645,1.619927,2.602881,-1.000000
-4.455910,2.195374,20.000000,1.687721,4.257572,-3.728523,1.193393,2.254081,1.000000
1.531215,3.523206,20.000000,0.325823,-0.089885,-0.336177,6.014009,2.353500,1.000000
2.833949,-3.608763,20.000000,3.325238,-2.567995,-3.795273,5.625581,2.305451,1.000000
-0.852212,2.813722,20.000000,-0.485732,-0.174493,-1.974997,3.486473,2.885981,1.000000
-3.695145,1.434880,20.000000,82.256811,-137.433081,-33.064677,5.251721,1.774373,1.000000
2.275456,-3.484032,20.000000,0.410076,-0.301340,-1.987549,5.649457,2.890939,1.000000
3.070355,-3.503077,20.000000,-0.291567,-0.024603,-0.376610,3.225774,2.481073,1.000000
0.065580,-4.621499,20.000000,3.749819,2.179338,-1.023293,0.526470,1.802497,-1.000000
-3.677524,-1.563000,20.000000,-0.144875,0.383054,-0.693265,1.932379,2.608014,1.000000
-0.873003,3.934824,20.000000,-2.178826,-0.287776,-1.642229,3.272911,2.212524,-1.000000
4.632718,2.708384,20.000000,0.243956,-0.053851,-0.335345,6.065927,2.501305,-1.000000
2.421446,-3.860536,20.000000,-0.495566,0.478292,-0.461596,2.373931,2.161250,-1.000000
-0.594711,-1.347449,20.000000,2.056386,0.763308,-8.343918,0.355426,2.884525,-1.000000
2.824787,2.900666,20.000000,-9.928420,3.510012,-16.638955,2.801775,2.577341,-1.000000
-1.040126,-3.898276,20.000000,-0.408534,-0.477441,-0.923521,4.004609,2.544137,1.000000
0.804848,-4.041453,20.000000,-0.570941,-0.418285,-5.505745,3.773880,3.013743,1.000000
-4.715752,1.416843,20.000000,-2.622064,0.570444,-3.023348,2.927375,2.415694,-1.000000
-0.659120,2.686105,20.000000,-0.375056,0.201359,-0.298997,2.648880,2.183118,1.000000
4.984796,-1.372125,20.000000,-2.516898,-0.930348,-2.617331,3.495657,2.343742,1.000000
-1.755261,-4.141854,20.000000,0.024814,-0.047601,-0.095656,5.192919,2.630203,1.000000
4.695852,-4.636846,20.000000,0.078003,1.058474,-1.357650,1.497236,2.478079,-1.000000
3.986894,2.049715,20.000000,4.762021,-0.795753,-1.636989,6.117611,1.897690,1.000000
-0.819997,2.636055,20.000000,-1.541012,1.968269,-3.672317,2.235040,2.543935,1.000000
-1.425421,-3.660354,20.000000,22.056778,-2.005638,-37.136397,6.192504,2.603832,-1.000000
-1.597998,-1.973973,20.000000,0.006784,0.013248,-0.132862,1.097542,3.030037,1.000000
2.516679,4.945368,20.000000,-0.129076,0.663381,-0.475377,1.762968,2.183804,1.000000
-1.331283,1.787960,20.000000,2.562368,-4.547584,-2.618841,5.225505,2.035814,1.000000
-0.591387,3.752800,20.000000,-0.439508,-1.528647,-4.287526,4.432426,2.786353,-1.000000
1.861724,-3.538705,20.000000,0.603954,0.616891,-2.116590,0.795995,2.754311,-1.000000
0.239399,-4.522062,20.000000,0.001557,-0.011926,-0.093083,4.842170,3.013095,-1.000000
2.871547,-1.085646,20.000000,1.965512,0.600308,-3.350136,0.296423,2.591342,-1.000000
-2.297088,4.286623,20.000000,-0.474928,3.269925,-4.598703,1.715029,2.518549,-1.000000
-2.318835,3.005423,20.000000,-0.089899,0.036415,-0.237877,2.756727,2.754422,-1.000000
-2.278258,-1.437764,20.000000,0.005179,0.410674,-0.482207,1.558186,2.436099,-1.000000
1.326404,-3.834862,20.000000,0.882259,-0.329401,-1.145339,5.925852,2.453436,-1.000000
2.084589,3.418291,20.000000,-0.031029,0.154424,-0.365279,1.769093,2.734477,1.000000
-2.828558,4.231913,20.000000,0.051842,-0.036658,-0.455735,5.667694,3.003163,1.000000
-0.538164,-0.184875,20.000000,-0.030668,-0.044186,-0.095603,4.105652,2.629129,-1.000000
-0.888278,-1.050115,20.000000,-0.337108,-0.050163,-0.278496,3.289312,2.255897,1.000000
-0.030686,-1.948973,20.000000,-1.042580,-2.885810,-1.830685,4.365702,2.108736,1.000000
1.891887,-1.947132,20.000000,-0.480207,-0.934499,-4.168976,4.237711,2.894715,-1.000000
-3.319012,-3.324269,20.000000,-0.119877,-1.389131,-3.823280,4.626306,2.791896,-1.000000
4.757623,-1.711078,20.000000,0.903533,0.430127,-1.770054,0.444305,2.627045,-1.000000
-0.848666,-4.914036,20.000000,-2.122734,-4.095592,-2.674547,4.234211,2.096218,-1.000000
4.918521,3.285766,20.000000,0.305235,0.325167,-1.951266,0.817004,2.916891,-1.000000
3.286685,4.455256,20.000000,-0.420658,0.577842,-2.668810,2.200056,2.879921,1.000000
4.879191,-1.462666,20.000000,-0.125400,-0.146698,-1.082928,4.005104,2.965232,-1.000000
4.399325,-1.041069,20.000000,0.529155,0.942742,-0.793096,1.059324,2.203721,1.000000
0.872845,-2.242596,20.000000,0.078669,0.017854,-0.210825,0.223169,2.776140,1.000000
-2.435601,1.840413,20.000000,0.056852,0.044804,-0.105232,0.667431,2.539059,1.000000
3.641601,0.032426,20.000000,-0.050053,0.011453,-0.085586,2.916639,2.601215,1.000000
-4.216215,1.462461,20.000000,0.667011,1.375909,-1.412044,1.119400,2.316428,1.000000
-4.829360,0.096608,20.000000,0.170404,2.931811,-0.877432,1.512739,1.861130,1.000000
0.258940,-3.257281,20.000000,-0.192962,-0.277079,-0.743466,4.104074,2.715288,1.000000
-2.123628,-1.914594,20.000000,0.373991,0.524075,-0.764728,0.950987,2.441812,1.000000
-3.936840,3.011085,20.000000,5.368845,1.503075,-4.730245,0.272974,2.274379,-1.000000
-3.272187,-1.456686,20.000000,0.019443,-0.032840,-0.052157,5.246940,2.509900,1.000000
4.716807,4.787157,20.000000,0.450228,3.026532,-4.467148,1.423119,2.541029,-1.000000
4.689383,4.227343,20.000000,-1.736522,-0.099923,-2.329042,3.199071,2.500125,-1.000000
2.542921,4.415219,20.000000,-3.520993,1.730128,-3.968758,2.684869,2.361979,-1.000000
4.717683,0.495274,20.000000,0.275112,-0.170191,-1.282556,5.729184,2.894516,1.000000
-1.567246,2.458930,20.000000,-1.187927,-0.059377,-2.069434,3.191535,2.619945,1.000000
-2.107834,3.426412,20.000000,-0.175647,0.419325,-1.174399,1.967471,2.772244,1.000000
-2.394878,4.211914,20.000000,0.526100,-1.153240,-6.375315,5.140381,2.945327,1.000000
-1.819654,4.975382,20.000000,-0.028193,-0.036251,-0.327977,4.051382,3.002478,1.000000
-0.133508,-0.170983,20.000000,0.013901,0.011052,-0.241715,0.671705,3.068253,1.000000
0.424895,-4.646415,20.000000,0.451196,-0.368991,-2.595626,5.597680,2.920700,-1.000000
1.744174,-1.857741,20.000000,-0.683013,0.296064,-3.407422,2.732572,2.926502,-1.000000
-3.253482,3.075390,20.000000,-0.558364,0.327746,-1.396149,2.610804,2.707373,-1.000000
0.339125,2.246283,20.000000,0.783986,-0.353601,-1.258211,5.859475,2.541998,-1.000000
-3.031701,-0.622434,20.000000,1.611393,0.575866,-3.952645,0.343227,2.733028,-1.000000
2.584634,-4.273511,20.000000,-0.330673,-0.291252,-0.896261,3.863691,2.684644,1.000000
-4.696682,-3.344136,20.000000,-0.873350,1.396521,-0.877470,2.129665,2.060283,-1.000000
-2.407792,4.330770,20.000000,0.012965,-0.286341,-0.234228,4.757638,2.255918,-1.000000
-1.273799,2.360922,20.000000,0.167753,0.387716,-1.844209,1.162446,2.916409,-1.000000
2.700855,2.344306,20.000000,0.104914,0.072836,-0.738385,0.606851,2.970317,-1.000000
2.061063,-0.547346,20.000000,0.586601,-0.154318,-0.594744,6.025943,2.346359,-1.000000
0.581643,2.414101,20.000000,-1.409593,0.152163,-1.254581,3.034061,2.295200,1.000000
0.474069,-2.627571,20.000000,-0.110117,-2.261485,-4.389386,4.663735,2.665364,-1.000000
4.025848,-1.260355,20.000000,0.579708,1.044127,-3.359511,1.063963,2.800038,1.000000
4.413339,-2.682428,20.000000,0.131680,0.053069,-2.378501,0.383104,3.081974,1.000000
4.491780,-1.165004,20.000000,-0.434068,-0.841036,-0.997051,4.235936,2.382227,1.000000
-2.571493,3.027632,20.000000,1.931557,4.029665,-3.533570,1.123817,2.239866,-1.000000
1.562878,0.852457,20.000000,0.248799,-0.070629,-0.360063,6.006582,2.518697,1.000000
-1.230800,3.650743,20.000000,0.414868,-0.742487,-1.122507,5.221929,2.493178,1.000000
-0.265173,-4.505306,20.000000,-0.534657,-0.127649,-1.111130,3.375955,2.682188,1.000000
3.768536,3.979767,20.000000,0.586245,0.461359,-0.858604,0.666747,2.426246,-1.000000
-3.590628,-0.567830,20.000000,-0.044801,0.111242,-0.262342,1.953662,2.712824,1.000000
-4.277225,-1.841039,20.000000,9.182765,-1.564937,-2.971059,6.114386,1.879545,1.000000
0.860629,1.500349,20.000000,-2.184411,0.288021,-3.039867,3.010496,2.514411,-1.000000
-1.984526,1.250213,20.000000,0.107633,0.809445,-0.460038,1.438601,2.083853,-1.000000
0.855432,-4.385494,20.000000,0.105350,-0.140131,-0.339953,5.357040,2.665461,1.000000
0.303645,4.680852,20.000000,0.075149,-0.067808,-0.163421,5.549096,2.587047,-1.000000
0.431239,-1.823481,20.000000,-0.008361,0.039453,-0.062050,1.779635,2.565249,-1.000000
-4.806937,2.997550,20.000000,5.265988,2.120549,-6.364581,0.382821,2.413241,1.000000
0.635982,3.644214,20.000000,-0.844845,-0.356509,-2.233761,3.540904,2.752057,1.000000
-3.525425,-1.513903,20.000000,0.294344,0.320148,-1.518001,0.827366,2.862575,1.000000
-2.196765,-0.557069,20.000000,-24.043131,8.261349,-23.284164,2.810626,2.312313,1.000000
3.123684,2.892023,20.000000,-164.221005,-94.273283,-189.578821,3.662723,2.356780,1.000000
4.235602,-2.555732,20.000000,0.656951,-0.307323,-1.016659,5.845626,2.521933,1.000000
0.434452,-3.185983,20.000000,0.039773,-0.198245,-0.857780,4.910386,2.910099,1.000000
4.681012,-0.914359,20.000000,-4.194898,4.911754,-18.724163,2.277639,2.809405,-1.000000
-3.358256,2.617588,20.000000,-0.013033,-0.048813,-0.099526,4.451477,2.671852,1.000000
4.226972,-0.563210,20.000000,1.232009,-0.582569,-1.478094,5.841483,2.396755,1.000000
4.785618,-1.989309,20.000000,-1.182188,-5.972237,-11.652191,4.516968,2.660118,1.000000
-3.222778,-1.150251,20.000000,0.321896,-0.273352,-0.698502,5.579159,2.597811,1.000000
-1.872589,2.931998,20.000000,9.908857,-8.803215,-10.750546,5.556806,2.252260,-1.000000
2.433521,1.000635,20.000000,-0.034134,-2.958366,-3.460547,4.700851,2.434237,1.000000
-4.770684,-1.592459,20.000000,0.106047,-1.916138,-1.393021,4.767677,2.198683,-1.000000
-4.158411,-1.563364,20.000000,0.230646,0.378346,-0.461613,1.023335,2.376647,-1.000000
-1.447841,0.077711,20.000000,-0.242610,2.257227,-10.972311,1.677867,2.937566,1.000000
3.988120,2.101452,20.000000,2.837621,-0.387361,-2.204532,6.147515,2.226821,-1.000000
-2.947349,2.437631,20.000000,2.788211,1.246087,-6.560683,0.420284,2.705925,1.000000
1.676045,-1.977064,20.000000,-0.016348,0.127105,-0.175763,1.698715,2.511590,1.000000
-2.381482,-0.466234,20.000000,-0.019283,0.075532,-0.579952,1.820749,3.007978,1.000000
3.510533,-2.002992,20.000000,-0.181332,0.448669,-0.511344,1.954879,2.383735,1.000000
2.640754,-3.009782,20.000000,-0.521931,0.023266,-0.693950,3.097046,2.496262,1.000000
4.721191,2.125815,20.000000,-0.052890,-0.041993,-0.089941,3.812643,2.497537,1.000000
-2.522716,4.871772,20.000000,0.282115,0.098112,-0.497411,0.334690,2.600816,-1.000000
-1.724497,1.164108,20.000000,0.009520,4.257232,-3.748373,1.568560,2.292716,1.000000
4.396042,3.380458,20.000000,0.411941,0.042377,-0.859961,0.102512,2.692813,1.000000
0.420367,1.035864,20.000000,0.288780,1.043192,-1.832311,1.300736,2.608008,-1.000000
1.457108,-2.713449,20.000000,-0.202002,0.010722,-0.294216,3.088564,2.539276,1.000000
2.748501,-1.279494,20.000000,4.266210,-3.682925,-10.433134,5.571033,2.646303,1.000000
1.813445,1.424737,20.000000,1.099207,-1.467493,-2.001112,5.355274,2.399872,1.000000
4.542472,-3.787168,20.000000,-0.000922,-0.011410,-0.119249,4.631716,3.045891,-1.000000
2.415989,-4.880538,20.000000,3.474544,0.765976,-2.193021,0.216983,2.123164,1.000000
2.340758,1.247395,20.000000,0.080192,-0.591166,-0.579491,4.847217,2.341664,1.000000
-4.022801,2.283824,20.000000,-0.417295,-0.038139,-1.475703,3.232735,2.864919,1.000000
-1.905722,4.697224,20.000000,-0.008526,0.143375,-0.824965,1.630195,2.969218,1.000000
1.635681,-3.856001,20.000000,0.038772,-1.162062,-1.167565,4.745742,2.358278,1.000000
-3.624405,4.294844,20.000000,0.834735,0.916411,-2.122844,0.832006,2.613073,1.000000
-3.865978,3.411158,20.000000,-1.641813,0.907618,-2.500362,2.636591,2.497909,1.000000
2.968197,1.746072,20.000000,-0.625857,0.431301,-1.264917,2.538194,2.600518,1.000000
-0.930666,-1.717639,20.000000,-21.196093,14.026850,-17.335697,2.556991,2.169373,1.000000
-1.876652,-2.084466,20.000000,-1.272725,-0.640758,-1.170306,3.607999,2.258398,1.000000
3.327965,-0.851128,20.000000,-3.578242,-6.798393,-4.682222,4.227895,2.118143,1.000000
-0.407206,4.439594,20.000000,-0.057565,0.014324,-0.037133,2.897714,2.130100,1.000000
-3.759488,0.562870,20.000000,0.733726,0.262836,-1.143798,0.343980,2.543461,1.000000
-2.806615,-4.414478,20.000000,0.145093,-0.232103,-0.364677,5.271076,2.497714,-1.000000
-4.810638,4.761992,20.000000,0.994818,-0.321351,-1.011990,5.970741,2.339942,1.000000
-2.770989,-0.332677,20.000000,-0.448470,-0.050509,-0.355234,3.253746,2.237637,-1.000000
2.717769,2.495917,20.000000,1.107295,2.170131,-10.083247,1.098988,2.904517,1.000000
2.453815,1.754265,20.000000,-1.864601,0.227817,-1.623457,3.020015,2.283503,1.000000
4.370348,-0.580932,20.000000,0.572469,-0.222328,-1.018002,5.912747,2.598775,-1.000000
0.313324,-2.630221,20.000000,0.104323,-2.875535,-3.581541,4.748653,2.464779,-1.000000
3.111442,0.156101,20.000000,-1.344686,-0.776948,-3.623864,3.665522,2.736719,1.000000
1.093324,-4.575383,20.000000,-0.055303,-0.464225,-1.310396,4.593818,2.798901,-1.000000
1.597455,0.638036,20.000000,-2.125828,-0.541898,-1.930022,3.391189,2.292315,1.000000
4.281236,-0.837317,20.000000,2.101290,-0.611043,-1.682095,6.000196,2.226137,-1.000000
-4.639938,-0.319393,20.000000,0.185738,0.248096,-0.588506,0.928158,2.656875,-1.000000
-3.079377,-1.166858,20.000000,-0.435993,-0.018165,-0.440170,3.183232,2.360529,1.000000
-3.585836,1.621792,20.000000,-2.352800,-0.910332,-3.969352,3.510768,2.575434,1.000000
2.100163,-2.747806,20.000000,0.893247,1.961593,-14.609528,1.143487,2.995116,1.000000
-3.861245,4.407003,20.000000,2.949317,-0.517728,-6.589823,6.109414,2.715086,-1.000000
-0.446265,4.501856,20.000000,-0.438975,-0.538810,-0.799320,4.028742,2.425897,1.000000
1.551129,1.943582,20.000000,-1.174718,0.340576,-1.691257,2.859407,2.515475,1.000000
-1.454610,-0.157215,20.000000,-0.081305,0.634683,-1.199613,1.698206,2.651586,1.000000
-3.778848,0.931539,20.000000,0.958668,0.519017,-0.843723,0.496212,2.229452,-1.000000
0.236902,0.953750,20.000000,-25.530346,4.019828,-46.422410,2.985422,2.633595,-1.000000
-0.669943,-4.226430,20.000000,2.939686,0.842582,-4.469533,0.279140,2.541550,-1.000000
0.789275,-1.251836,20.000000,0.491081,0.329682,-0.779511,0.591230,2.492492,1.000000
-0.592434,0.976116,20.000000,1.359275,1.533194,-1.727609,0.845454,2.271304,-1.000000
-3.702450,4.513931,20.000000,1.223155,0.587802,-1.642579,0.447977,2.451092,-1.000000
3.494029,2.068598,20.000000,2.408996,0.422741,-2.561468,0.173716,2.379289,-1.000000
-0.333817,-2.808279,20.000000,-0.386754,0.176564,-0.797855,2.713324,2.651998,1.000000
-2.755419,-2.761309,20.000000,0.382449,-0.173694,-3.547123,5.856874,3.023723,-1.000000
4.278945,-4.094492,20.000000,2.256513,1.908062,-3.175470,0.701922,2.392127,1.000000
-2.878467,-0.555237,20.000000,-0.126236,-0.064771,-0.530507,3.615659,2.880261,1.000000
-3.700809,1.299133,20.000000,0.044995,-0.077225,-1.408757,5.239951,3.078234,1.000000
-2.498255,1.564362,20.000000,-0.117483,-0.283726,-1.091357,4.319811,2.867304,1.000000
2.473118,4.291117,20.000000,4.915863,-1.405478,-5.707771,6.004708,2.411121,-1.000000
-3.154249,1.007046,20.000000,0.054543,0.019715,-0.250474,0.346850,2.914056,1.000000
-3.232314,4.334128,20.000000,2.079118,-6.961659,-24.736356,5.002609,2.855910,1.000000
-2.100723,0.937054,20.000000,0.034372,0.002027,-0.151617,0.058909,2.918286,-1.000000
-3.095274,-0.304227,20.000000,-0.342549,0.297712,-1.005165,2.426110,2.717484,-1.000000
-3.413166,-2.055448,20.000000,0.036991,-0.036189,-0.070900,5.508748,2.511083,-1.000000
-3.552841,-1.673478,20.000000,0.078130,-0.311698,-0.722485,4.957989,2.723095,1.000000
2.962850,4.112710,20.000000,-1.796310,-0.041398,-2.149105,3.164635,2.445246,-1.000000
1.786587,-0.992352,20.000000,-0.547090,-2.544970,-4.450356,4.500642,2.612334,1.000000
4.592447,-2.563779,20.000000,-0.113422,-0.022396,-1.030264,3.336543,3.029845,-1.000000
3.439004,2.838677,20.000000,0.287367,-0.124334,-0.651690,5.874840,2.693698,-1.000000
1.774436,3.009700,20.000000,9.332968,-11.440355,-16.711703,5.396686,2.417984,1.000000
-4.592851,3.679403,20.000000,1.897174,1.948806,-3.237110,0.798822,2.442826,-1.000000
-2.123427,-0.159651,20.000000,0.175929,-0.021208,-1.916811,6.163217,3.049408,-1.000000
3.494188,1.626621,20.000000,0.645021,1.351572,-6.387843,1.125524,2.911307,-1.000000
-0.573948,-3.059558,20.000000,56.888576,8.286715,-25.643710,0.144648,1.990372,1.000000
-4.438690,1.206390,20.000000,3.130459,3.467914,-6.024397,0.836496,2.481977,1.000000
2.051145,2.415163,20.000000,-0.538231,0.622708,-1.377248,2.283557,2.602921,-1.000000
-4.158453,0.357106,20.000000,3.393769,3.900534,-3.990808,0.854761,2.228150,1.000000
-2.779139,1.683584,20.000000,2.097939,0.624795,-3.177894,0.289450,2.538409,1.000000
4.422793,1.607789,20.000000,0.111222,0.294469,-0.749929,1.209658,2.744188,1.000000
4.273704,3.464479,20.000000,0.689121,0.390223,-1.247415,0.515243,2.575934,1.000000
0.703666,-1.413133,20.000000,-4.927100,-2.802446,-9.198220,3.658741,2.589316,1.000000
-1.568067,-1.526882,20.000000,-0.031825,-0.062243,-0.220626,4.239741,2.834744,1.000000
1.762362,2.443091,20.000000,-2.922782,-1.612856,-8.399173,3.645834,2.763286,-1.000000
3.112277,0.808934,20.000000,1.823399,-1.587225,-3.536687,5.566923,2.542002,1.000000
-4.340774,4.992350,20.000000,-0.214148,-0.034464,-0.729579,3.301161,2.852615,1.000000
-0.934373,4.465303,20.000000,-0.007959,-0.001527,-0.026836,3.331087,2.848314,1.000000
-2.997875,-3.493167,20.000000,0.784493,0.209814,-4.096093,0.261336,2.945877,1.000000
-2.260016,4.471864,20.000000,-1.114649,-0.434487,-0.911374,3.513272,2.221809,1.000000
-3.890354,1.637823,20.000000,0.167419,0.570683,-0.543195,1.285436,2.310934,1.000000
-2.418457,1.802389,20.000000,0.894427,-0.337354,-1.785549,5.922511,2.650049,-1.000000
-0.443194,-4.422765,20.000000,-3.013491,2.824275,-19.893706,2.388596,2.936893,1.000000
3.737705,-3.801765,20.000000,-0.019176,3.020072,-1.168557,1.577146,1.939978,-1.000000
4.627806,2.357853,20.000000,0.024508,-0.165397,-4.003857,4.859495,3.099856,-1.000000
-2.457241,0.592998,20.000000,-0.386529,0.409953,-1.016428,2.326794,2.635428,-1.000000
-3.010577,1.409310,20.000000,3.121714,-2.072416,-5.657092,5.697120,2.556581,-1.000000
1.693522,-0.974804,20.000000,0.132124,0.953972,-2.112462,1.433173,2.713841,-1.000000
-3.143060,-4.474664,20.000000,0.124167,-0.572788,-0.661682,4.925863,2.416700,-1.000000
4.482705,2.376081,20.000000,-1.306109,-0.657711,-1.297491,3.608088,2.296526,1.000000
4.475309,-0.777234,20.000000,5.005789,-1.666489,-17.205108,5.961814,2.844049,1.000000
3.687352,3.773715,20.000000,-2.477610,0.145440,-2.125701,3.082958,2.279046,1.000000
-4.035591,1.522003,20.000000,-0.404354,-0.530032,-1.503199,4.060692,2.724162,-1.000000
2.792899,4.702276,20.000000,0.020739,0.007652,-0.300155,0.353473,3.068078,-1.000000
-0.764802,0.696765,20.000000,-0.252506,0.687642,-0.826085,1.922716,2.416143,1.000000
-3.807899,-4.822838,20.000000,-0.000817,-0.047071,-0.107373,4.695033,2.728384,1.000000
-1.443151,4.693450,20.000000,0.178025,0.340437,-0.967256,1.088973,2.763520,-1.000000
-2.331142,3.526310,20.000000,-1.695511,0.375007,-0.706226,2.923921,1.957064,-1.000000
0.107039,-1.883926,20.000000,0.222085,-0.602253,-0.822028,5.065675,2.478626,-1.000000
-0.447170,0.752657,20.000000,-0.168357,0.053282,-1.215972,2.835085,2.997377,-1.000000
-2.289135,1.382033,20.000000,-0.303550,-0.222974,-0.901179,3.775136,2.745713,1.000000
-2.301739,-4.860981,20.000000,-0.893764,0.431669,-2.079720,2.691655,2.696310,-1.000000
-0.390195,2.807805,20.000000,0.091694,0.688597,-0.670242,1.438415,2.338296,1.000000
1.173521,0.627129,20.000000,1.007043,1.669144,-6.285153,1.027932,2.840841,1.000000
-2.480990,4.956690,20.000000,1.569019,-0.839575,-2.952879,5.791857,2.599234,-1.000000
-2.756000,4.138780,20.000000,0.177442,-0.543285,-1.477163,5.028076,2.772422,-1.000000
2.317722,3.367813,20.000000,0.269875,-1.491601,-3.316644,4.891383,2.712905,1.000000
4.670259,-4.619309,20.000000,0.164765,1.384200,-3.931410,1.452321,2.800850,-1.000000
-4.762426,-3.837453,20.000000,-1.165781,-0.717204,-1.313775,3.693123,2.335710,1.000000
4.035759,2.621359,20.000000,-1.097082,0.083971,-2.604851,3.065202,2.741926,1.000000
-4.875547,-0.768678,20.000000,-0.467122,-0.485838,-0.819556,3.946628,2.453363,-1.000000
2.221572,-0.473966,20.000000,0.138539,-0.026077,-0.618840,6.097131,2.917614,-1.000000
-0.247373,-4.340963,20.000000,1.459526,0.648781,-4.101771,0.418283,2.770258,-1.000000
-3.027934,3.651804,20.000000,-0.244468,-1.567396,-4.639956,4.557665,2.812163,1.000000
-3.361377,0.086337,20.000000,0.002246,0.004856,-0.092111,1.137611,3.083570,1.000000
-4.404882,2.416922,20.000000,-0.024687,-0.148181,-0.257969,4.547307,2.614266,-1.000000
4.312349,3.946639,20.000000,1.799873,-1.271011,-2.324671,5.668333,2.382968,1.000000
-0.040362,2.285522,20.000000,1.379906,-0.507470,-1.966020,5.930779,2.499478,1.000000
-1.151331,-3.815855,20.000000,-0.321346,-0.869667,-0.908202,4.358444,2.345877,1.000000
-2.701669,2.128044,20.000000,0.948595,-1.737111,-7.315501,5.212215,2.877364,-1.000000
-2.488347,3.360736,20.000000,-4.204802,2.402415,-9.026819,2.622505,2.649187,1.000000
-4.131092,-0.941377,20.000000,0.417422,1.271591,-5.004120,1.253612,2.880259,1.000000
2.598800,3.952071,20.000000,-0.869258,-1.815928,-3.085112,4.265938,2.563412,1.000000
-2.183788,-2.960328,20.000000,-0.268935,0.094921,-1.295843,2.802290,2.924962,-1.000000
-4.245830,0.593171,20.000000,7.133544,-1.017983,-9.256041,6.141439,2.480101,1.000000
1.619068,2.761345,20.000000,-0.060315,0.026861,-0.463061,2.722608,2.999962,1.000000
0.884766,-2.607812,20.000000,6.553185,1.433633,-18.563345,0.215376,2.794828,1.000000
-3.780812,-1.921328,20.000000,-0.962787,-0.780135,-0.763322,3.822575,2.122890,-1.000000
-3.984244,-1.853979,20.000000,0.011155,-0.053091,-0.190424,4.919482,2.864055,-1.000000
-2.143485,2.569059,20.000000,-0.241946,-0.084755,-0.342241,3.478540,2.498688,1.000000
1.750918,2.661866,20.000000,0.564142,-0.119146,-1.228996,6.075045,2.702926,1.000000
-0.330265,1.790542,20.000000,3.352059,0.081309,-4.263542,0.024252,2.475171,1.000000
3.128542,1.228275,20.000000,-3.912369,0.870438,-7.985817,2.922675,2.676431,-1.000000
-1.586380,-4.516217,20.000000,-2.547503,3.288174,-4.675493,2.229948,2.414526,-1.000000
-1.383160,0.944724,20.000000,-1.415877,-0.297062,-1.532311,3.348401,2.384923,1.000000
-3.724515,0.548929,20.000000,-0.030298,0.172143,-0.583298,1.745015,2.850452,1.000000
-0.980202,-0.720115,20.000000,0.025076,-0.131940,-0.223184,4.900205,2.599883,1.000000
3.414466,-2.521913,20.000000,-1.110908,-0.383602,-1.125015,3.474079,2.334349,-1.000000
2.339610,-4.562965,20.000000,2.705148,-0.488118,-2.675611,6.104666,2.342697,1.000000
-3.118687,4.902104,20.000000,-0.326447,0.240280,-1.614383,2.507083,2.895596,1.000000
0.278174,0.320107,20.000000,0.173935,-0.508322,-0.451558,5.042076,2.269743,-1.000000
4.278748,-2.703157,20.000000,0.257315,-0.360848,-0.649261,5.331842,2.542629,1.000000
-0.457990,-3.155810,20.000000,0.110235,-0.089858,-0.974021,5.599277,2.996605,1.000000
2.732791,-3.114261,20.000000,0.097828,0.068671,-0.188481,0.612034,2.576444,-1.000000
