x,y,z,px,py,pz,phi,theta,charge
-0.140800,0.495339,20.000000,-0.086195,-0.017137,-0.498398,3.337853,2.967058,1.000000
3.581080,-2.408472,20.000000,-0.020199,0.005602,-0.081363,2.871053,2.889445,-1.000000
4.301931,-0.557853,20.000000,-1.422689,-1.010921,-4.318805,3.759378,2.757546,-1.000000
1.518724,-1.946011,20.000000,0.995599,-1.393076,-3.169681,5.332897,2.646302,1.000000
-2.216074,-2.955403,20.000000,0.112082,1.154272,-5.088097,1.473998,2.917497,1.000000
2.487012,1.805589,20.000000,3.293082,-2.166544,-14.256128,5.701271,2.871829,1.000000
-3.918063,1.400682,20.000000,1.609077,-0.747787,-5.064016,5.848149,2.804576,-1.000000
0.539472,3.393828,20.000000,1.170267,2.167711,-3.509624,1.075769,2.529588,1.000000
-3.631045,-1.420568,20.000000,3.323400,6.172116,-1.146131,1.076861,1.732862,1.000000
2.657162,2.792995,20.000000,-0.223659,0.074172,-0.429615,2.821376,2.639914,1.000000
2.033023,1.890702,20.000000,0.091922,0.014769,-0.199417,0.159305,2.704801,-1.000000
0.920975,-2.258101,20.000000,-0.073068,-1.393747,-2.762881,4.660011,2.673836,1.000000
1.113978,-4.006403,20.000000,-1.614922,-1.666415,-5.475005,3.942682,2.740703,1.000000
3.015537,-3.438204,20.000000,0.338728,0.274732,-0.858713,0.681455,2.671649,1.000000
0.034925,1.905883,20.000000,0.082893,-1.714484,-6.935134,4.760700,2.898963,1.000000
3.978315,-2.844352,20.000000,-1.985130,-0.152450,-1.382879,3.218238,2.177871,1.000000
0.318370,4.686132,20.000000,0.172571,-0.099300,-0.241840,5.761038,2.452819,1.000000
-1.416864,3.619802,20.000000,0.615818,-0.703087,-2.930560,5.431716,2.832860,1.000000
4.473315,-0.884492,20.000000,0.022706,1.705937,-1.626741,1.557487,2.332391,-1.000000
-3.419004,3.958919,20.000000,0.459416,1.362313,-9.434315,1.245541,2.990366,-1.000000
-4.368771,1.988999,20.000000,-0.252496,0.178964,-0.255797,2.524999,2.261499,1.000000
0.715603,4.744958,20.000000,1.189199,-0.637910,-0.894424,5.790828,2.156108,1.000000
-3.401446,1.022312,20.000000,-7.389241,-10.775728,-6.931083,4.111304,2.058523,1.000000
-0.153076,-1.412991,20.000000,-0.408600,0.556190,-1.101385,2.204395,2.581831,1.000000
2.327387,3.846806,20.000000,1.046560,-0.692992,-3.624291,5.698308,2.808191,-1.000000
4.867542,-1.005704,20.000000,-11.105137,16.042791,-29.459217,2.176282,2.556606,1.000000
2.255685,-0.206807,20.000000,-0.089807,-0.092876,-0.225312,3.943792,2.620958,1.000000
-4.459793,1.492593,20.000000,-11.779454,-18.528744,-32.799021,4.146104,2.551691,1.000000
0.431210,-4.292441,20.000000,3.434383,-3.684699,-6.268379,5.462640,2.464681,-1.000000
1.147812,1.703153,20.000000,-0.678806,0.823962,-8.777527,2.259901,3.020562,1.000000
-4.057269,-3.807251,20.000000,0.114828,-0.139765,-1.222150,5.400152,2.994653,1.000000
-1.836599,4.142496,20.000000,-0.653763,0.015917,-0.599854,3.117251,2.313071,-1.000000
2.510943,2.116035,20.000000,17.566315,-17.658491,-13.289270,5.495170,2.060914,-1.000000
-1.827918,-1.950686,20.000000,0.644139,-1.842056,-1.940767,5.048783,2.353455,-1.000000
0.820085,1.013391,20.000000,-0.057776,-0.075632,-0.133551,4.060041,2.522429,1.000000
3.747641,-0.664367,20.000000,0.944112,-2.217626,-2.370462,5.114879,2.347876,1.000000
3.909786,-1.910684,20.000000,0.039218,-0.029516,-0.189126,5.638013,2.887664,1.000000
-0.189617,-2.882679,20.000000,0.066051,-0.011007,-0.141221,6.118055,2.698829,-1.000000
3.397487,1.250082,20.000000,0.031007,-0.046769,-0.466180,5.297831,3.021800,1.000000
1.492079,4.044144,20.000000,-0.000946,0.500530,-0.936751,1.572685,2.650863,1.000000
1.053448,-1.178120,20.000000,-0.157674,1.700706,-2.949476,1.663243,2.616693,-1.000000
-2.867346,-3.278399,20.000000,0.203687,-0.245446,-0.637418,5.405076,2.677637,1.000000
3.750232,-1.884234,20.000000,2.139477,0.194554,-6.437180,0.090686,2.819482,1.000000
4.494199,0.145491,20.000000,-0.415658,0.253465,-1.403036,2.594003,2.807600,1.000000
0.880682,1.812509,20.000000,0.445852,-1.351702,-1.636953,5.030997,2.425885,-1.000000
-3.963524,2.118075,20.000000,-0.195788,0.270324,-1.951035,2.197626,2.972155,1.000000
-3.268553,-2.456364,20.000000,-31.133644,6.135220,-14.841920,2.947025,2.008289,1.000000
-4.940335,-1.317435,20.000000,-0.027697,-0.015628,-0.244854,3.655314,3.012434,1.000000
-1.635813,-2.109098,20.000000,0.327194,0.961145,-1.155217,1.242680,2.420563,1.000000
-2.269944,-3.680692,20.000000,-0.060334,0.001507,-0.044189,3.116617,2.202799,1.000000
2.242704,2.421069,20.000000,1.124515,-1.106969,-1.957191,5.505650,2.463064,1.000000
2.219596,-3.037105,20.000000,0.061233,0.378005,-0.475381,1.410201,2.463490,1.000000
-2.060330,0.971183,20.000000,-2.432210,-8.710184,-8.023876,4.440087,2.296530,1.000000
4.875128,-0.075490,20.000000,0.549239,3.439948,-28.734576,1.412468,3.020950,1.000000
-0.641280,-1.961164,20.000000,2.059103,-0.832024,-1.166623,5.899174,2.054482,-1.000000
4.558979,2.128582,20.000000,0.173144,0.705826,-2.350111,1.330239,2.841679,1.000000
2.850255,-1.098748,20.000000,-0.753888,0.128779,-2.345584,2.972405,2.826400,1.000000
-4.368260,2.545344,20.000000,-0.494896,1.193261,-1.682093,1.963946,2.486682,1.000000
3.773002,0.910938,20.000000,-0.774325,5.529585,-3.673637,1.709925,2.152734,-1.000000
-1.844357,1.583782,20.000000,2.787268,0.661600,-3.253901,0.233052,2.419716,1.000000
-2.879947,3.656935,20.000000,0.144409,0.075294,-0.738450,0.480616,2.924525,-1.000000
-3.886045,-2.290169,20.000000,0.173736,0.396430,-1.931294,1.157756,2.921122,1.000000
3.299527,4.035513,20.000000,-0.140483,-0.279724,-0.539024,4.246968,2.615474,1.000000
-2.006262,-2.762073,20.000000,-0.106153,-0.078137,-0.180487,3.776121,2.510817,1.000000
-0.305267,3.594317,20.000000,0.455516,-0.538661,-1.535149,5.414349,2.710843,1.000000
-1.420491,-2.581232,20.000000,1.195979,1.344369,-0.716987,0.843745,1.949981,1.000000
-3.553116,-3.809858,20.000000,-0.911382,0.071600,-0.789772,3.063192,2.283307,-1.000000
1.939353,-2.630370,20.000000,-1.769939,2.076782,-1.932328,2.276596,2.186974,1.000000
0.147466,4.112859,20.000000,-0.584845,0.233170,-0.737275,2.762218,2.434797,-1.000000
4.063433,-1.175992,20.000000,-9.362973,-13.576555,-12.131657,4.108648,2.205021,-1.000000
1.001358,-3.058134,20.000000,1.328578,-0.900227,-1.968542,5.687661,2.457625,-1.000000
-3.118127,1.729043,20.000000,0.185629,-0.325738,-0.715260,5.230362,2.658796,-1.000000
3.290163,4.960711,20.000000,0.079211,-0.200148,-0.309417,5.089237,2.533778,-1.000000
