x,y,z,px,py,pz,phi,theta,charge
-3.169118,-0.835848,20.000000,-0.084687,-0.092974,-0.183071,3.973600,2.539675,1.000000
-2.963394,0.288832,20.000000,0.618114,-0.627120,-6.482610,5.490555,3.006588,-1.000000
3.919529,-3.394010,20.000000,-0.236502,-0.275471,-0.859683,4.002959,2.741989,-1.000000
3.783861,3.492765,20.000000,5.067667,6.515399,-9.037544,0.909740,2.401466,-1.000000
3.052962,-3.667746,20.000000,0.886387,0.742515,-1.741274,0.697302,2.555404,1.000000
2.008609,3.379213,20.000000,0.041413,-0.034226,-0.190897,5.592524,2.867252,1.000000
-4.506646,-0.158771,20.000000,-2.060130,-2.078687,-2.434883,3.931475,2.264735,-1.000000
-4.847233,-3.862516,20.000000,-0.090966,0.474582,-1.406621,1.760175,2.810690,1.000000
-2.179908,-0.308102,20.000000,0.590923,-0.112703,-1.369646,6.094725,2.727740,-1.000000
2.455500,2.161508,20.000000,2.027559,-3.051632,-4.214258,5.298833,2.425953,-1.000000
4.384701,2.580127,20.000000,4.308847,-3.220472,-5.246903,5.641344,2.343729,1.000000
-4.432460,-2.341159,20.000000,0.747974,2.608668,-7.937699,1.291561,2.812165,1.000000
-0.247232,0.554628,20.000000,0.081550,-0.292304,-0.723840,4.984460,2.744607,1.000000
-3.281541,2.389500,20.000000,0.477533,0.382053,-4.588948,0.674775,3.009106,-1.000000
-3.407833,-4.876830,20.000000,0.066484,0.025505,-0.037420,0.366310,2.054632,1.000000
3.800135,-4.531654,20.000000,-1.410010,-0.577886,-1.528070,3.530558,2.357581,-1.000000
